"municipality","party","in_2012","in_2016","soc_spend","margin","treat"
4691,"center",41.9260292930994,35.6665061262902,36.7433114175219,2.91389368940145,1
4691,"left",39.012135603698,36.4873878727667,38.3919025724754,-2.91389368940145,0
4692,"right",32.0381310686935,34.7094250977971,35.0551730538718,-5.09709596517496,0
4692,"left",37.1352270338684,48.2042968145106,46.0205052024685,5.09709596517496,1
4693,"center",36.0521319753025,39.1218014655169,35.5700740474276,2.97423128853552,1
4693,"right",33.077900686767,22.5400034931954,26.5706537500955,-2.97423128853552,0
4694,"right",43.8261579489335,37.5607836933341,37.4612542346586,-0.248194565065205,0
4694,"center",44.0743525139987,39.5375422225334,36.4673209062312,0.248194565065205,1
4695,"left",39.1647998825647,36.2098769750446,37.2185706847813,-2.95186307514086,0
4695,"center",42.1166629577056,37.1292184712365,38.6075866862666,2.95186307514086,1
4696,"right",41.9334115739912,38.0208794027567,39.1968924587127,2.5532832427416,1
4696,"left",39.3801283312496,36.6436688136309,37.8512399911415,-2.5532832427416,0
4697,"left",33.2692183332983,38.412042085547,39.5887066517025,-6.19685116689652,0
4697,"right",39.4660695001949,35.7406763674226,38.9567504602019,6.19685116689652,1
4698,"left",34.0689985791687,38.6238408705685,35.1194678724278,-0.148037946783006,0
4698,"right",34.2170365259517,39.9083275790326,35.444907512283,0.148037946783006,1
4699,"right",43.3023103361484,35.3451260784641,39.918776008999,6.43768660607748,1
4699,"center",36.8646237300709,36.2515629793052,36.2539979268331,-6.43768660607748,0
4700,"left",34.490680382587,39.1168577899225,35.0091553502716,-8.06259454227984,0
4700,"right",42.5532749248669,39.4096421636641,37.5184730207548,8.06259454227984,1
4701,"left",31.3034446269739,37.4509608931839,37.1386110922322,-11.4357359718997,0
4701,"right",42.7391805988736,35.6794703844935,35.0429129542317,11.4357359718997,1
4702,"left",36.0526003141422,45.5105763243046,45.3759185713716,4.07573300646618,1
4702,"right",31.976867307676,12.6818238196429,15.4192162659019,-4.07573300646618,0
4703,"center",35.3704763471615,35.3548141894862,37.0748316310346,2.54454138572328,1
4703,"left",32.8259349614382,37.1708142163698,39.7008412575815,-2.54454138572328,0
4704,"center",42.5494518654887,37.4811139586382,37.351910052821,0.171182634076104,1
4704,"right",42.3782692314126,37.6171545346733,39.7405452223029,-0.171182634076104,0
4705,"center",32.9653669672552,38.2344646425918,38.6898441100493,-11.3796582526993,0
4705,"right",44.3450252199546,39.7923945519142,35.9945385972969,11.3796582526993,1
4706,"left",31.6414025437552,NA,NA,-5.65195667790249,0
4706,"right",37.2933592216577,24.4854930671863,21.934926743852,5.65195667790249,1
4707,"center",34.179450252559,40.3661453891546,35.7523586940952,-3.65659965667874,0
4707,"left",37.8360499092378,46.2818259571213,48.8248368829954,3.65659965667874,1
4708,"left",44.9531647260301,45.9140549995936,48.9061091223266,2.22418744931929,1
4708,"right",42.7289772767108,31.3595026354305,31.9061534120701,-2.22418744931929,0
4709,"right",43.9698202698492,38.1135531258769,39.0404991677497,3.3031273575034,1
4709,"left",40.6666929123458,38.839875026606,36.4423865720164,-3.3031273575034,0
4710,"center",44.9759718286805,35.6876949872822,38.5410530446097,11.0838037845679,1
4710,"right",33.8921680441126,36.2446584703866,39.2079574067611,-11.0838037845679,0
4711,"center",32.4910750275012,36.8081536632963,37.9314457322471,-3.01132549415343,0
4711,"right",35.5024005216546,36.5267251315527,35.6789147038944,3.01132549415343,1
4712,"left",32.5415280670859,37.9826644202694,36.3539517438039,-3.04493514820933,0
4712,"center",35.5864632152952,36.3603539264295,38.4944552741945,3.04493514820933,1
4713,"right",35.3865881741513,38.2875248962082,35.1942579783499,-1.5320492174942,0
4713,"left",36.9186373916455,48.7479636364151,45.802623241907,1.5320492174942,1
4714,"left",38.4243573434651,48.6127297976054,49.291332437424,6.0147307079751,1
4714,"center",32.40962663549,35.001478811726,44.7144515309483,-6.0147307079751,0
4715,"center",34.3262576207053,39.3374894175213,36.7785572318826,-7.94175043702126,0
4715,"right",42.2680080577265,37.3451976594515,38.0245471117087,7.94175043702126,1
4716,"right",33.0910192604642,35.9873700840399,37.4876862158999,-9.38174453331158,0
4716,"center",42.4727637937758,39.6322562592104,35.491275525419,9.38174453331158,1
4717,"right",37.5483230233658,36.2126901117153,38.5886899684556,-7.31647719978355,0
4717,"center",44.8648002231494,36.5513635100797,39.9687363486737,7.31647719978355,1
4718,"right",40.6858134304639,39.7270915529225,39.6568385313731,-1.49357029586099,0
4718,"center",42.1793837263249,37.3641964467242,38.1099363451358,1.49357029586099,1
4719,"right",44.2414739588276,37.5946355669294,37.7365761611145,5.55515742511488,1
4719,"left",38.6863165337127,37.4431035236921,35.0250520044938,-5.55515742511488,0
4720,"right",36.8624990468379,41.2798960055225,36.2445286605507,-4.69749980256893,0
4720,"left",41.5599988494068,48.9971607574262,46.4418079529423,4.69749980256893,1
4721,"right",41.2760599516332,36.0996129724663,38.841972813243,0.626593299675733,1
4721,"center",40.6494666519575,37.3656593589112,35.9623385232408,-0.626593299675733,0
4722,"right",42.650063111214,35.7948784751352,36.8634431960527,7.34729244955815,1
4722,"center",35.3027706616558,37.1933588327374,36.9522495241836,-7.34729244955815,0
4723,"center",43.1343587476294,37.0892557082698,38.2316102727782,1.83328453218564,1
4723,"right",41.3010742154438,35.2103293326218,39.6412707539275,-1.83328453218564,0
4724,"left",35.9321435366292,38.1638656894211,38.9648409781512,-8.158604640048,0
4724,"right",44.0907481766772,36.2949222687166,36.9573989196215,8.158604640048,1
4725,"right",43.202737349784,37.2602953156456,35.6016896525398,2.22660600556992,1
4725,"left",40.9761313442141,37.4243026529439,36.7880257370416,-2.22660600556992,0
4726,"right",43.3058176701888,39.6754893672187,36.4700402319431,4.1295653837733,1
4726,"center",39.1762522864155,38.7943813472521,37.0494394958951,-4.1295653837733,0
4727,"left",31.4915074640885,38.641120318789,39.6473844209686,-13.3712968288455,0
4727,"center",44.862804292934,38.8349529285915,36.5022654773202,13.3712968288455,1
4728,"right",39.6075114130508,36.4492461446207,37.52796471701,8.00366599811241,1
4728,"left",31.6038454149384,35.2447404654231,37.4537684675306,-8.00366599811241,0
4729,"center",41.5101886598859,38.6896156170405,39.7902505518869,6.39536503236741,1
4729,"right",35.1148236275185,37.6990408776328,36.9631457107607,-6.39536503236741,0
4730,"left",37.3071886750404,36.0341738071293,39.0300439007115,-2.97472478239797,0
4730,"center",40.2819134574383,38.6729244957678,37.9808151745237,2.97472478239797,1
4731,"right",39.322303327499,36.6111641249154,36.9409321364947,1.19019114179537,1
4731,"center",38.1321121857036,37.8851902461611,35.8027887938078,-1.19019114179537,0
4732,"center",31.1084527848288,35.808595145354,38.7975383794401,-13.584676788887,0
4732,"right",44.6931295737159,35.2830568258651,39.1925267456099,13.584676788887,1
4733,"left",35.9558494517114,49.9390706291888,48.4089610632509,2.0322939613834,1
4733,"right",33.923555490328,9.53729776036926,8.3260411163792,-2.0322939613834,0
4734,"left",34.7956874140073,38.5225541330874,35.9486966568511,-8.51099407416768,0
4734,"center",43.3066814881749,37.1973066870123,38.6148064839654,8.51099407416768,1
4735,"left",41.4381560718175,45.6113248853944,46.2915370147675,9.8651520756539,1
4735,"center",31.5730039961636,37.1463820058852,43.590825880412,-9.8651520756539,0
4736,"left",34.8436343064532,49.3919595784973,46.0901230131276,0.699545872630551,1
4736,"center",34.1440884338226,6.52378238434903,10.8265133909881,-0.699545872630551,0
4737,"center",35.1213214849122,38.8443920889404,39.0210317156743,2.47088430216536,1
4737,"right",32.6504371827468,25.4559034085833,21.3296298601199,-2.47088430216536,0
4738,"center",37.4561495077796,35.5392454925459,36.4491042913869,5.14447957742959,1
4738,"left",32.31166993035,29.2225726635661,23.7180108332541,-5.14447957742959,0
4739,"left",40.8151208865456,47.8029787272681,45.6402005557902,7.42827145499177,1
4739,"right",33.3868494315539,33.246690729633,44.6296559167095,-7.42827145499177,0
4740,"right",34.6372210385744,35.3590411425103,38.6458946019411,-4.19829417485744,0
4740,"center",38.8355152134318,39.6080140734557,36.9921652239282,4.19829417485744,1
4741,"center",33.9290920668282,44.8259177654982,34.4980836152099,-0.177268566330895,0
4741,"left",34.1063606331591,45.2527915593237,47.0269372244366,0.177268566330895,1
4742,"center",37.3399148730095,34.3708177697845,32.9219842264429,-2.69732695771381,0
4742,"left",40.0372418307234,48.7711965560447,49.8739377025049,2.69732695771381,1
4743,"left",34.4953203911427,38.8104612566531,37.0175864582416,-0.824522998882458,0
4743,"center",35.3198433900252,35.0653798005078,37.4198860384058,0.824522998882458,1
4744,"center",40.5090685898904,36.1388348822948,39.9373014841694,4.25743611529469,1
4744,"right",36.2516324745957,36.1523624893744,35.9770154289436,-4.25743611529469,0
4745,"right",38.5677322070114,37.7285600069445,39.5056223019492,4.69621060299687,1
4745,"left",33.8715216040146,39.1205443488434,38.8459840824362,-4.69621060299687,0
4746,"left",40.3382367733866,45.9745115658734,48.3957202837337,0.565684377215803,1
4746,"center",39.7725523961708,38.1361327697523,36.3050725143403,-0.565684377215803,0
4747,"center",33.3259698876645,40.7883369131014,42.9726190855727,-9.55667714006267,0
4747,"left",42.8826470277272,47.2763615776785,47.8727465181146,9.55667714006267,1
4748,"left",30.0446986604948,39.358743163757,39.7452925716061,-14.7833554563113,0
4748,"center",44.828054116806,38.4875461959746,36.3745745900087,14.7833554563113,1
4749,"right",44.9475104024168,36.3636909634806,35.6615140917711,3.50507872528397,1
4749,"center",41.4424316771328,39.6303425671067,37.6828300394118,-3.50507872528397,0
4750,"center",32.9311635217164,NA,NA,-3.0949804210104,0
4750,"left",36.0261439427268,19.5091790242586,12.6006553443149,3.0949804210104,1
4751,"center",37.7909412758891,35.8048253750894,39.6399992343504,-5.41854921611957,0
4751,"right",43.2094904920086,36.3695471605752,37.0063602295704,5.41854921611957,1
4752,"center",34.5904666394927,35.7885082857683,39.1812842909712,-10.0344958459027,0
4752,"right",44.6249624853954,35.7943486329168,35.4744116845541,10.0344958459027,1
4753,"left",33.1715539481957,36.8134628795087,37.0317901170347,-9.30837277555838,0
4753,"right",42.479926723754,37.0313369191717,39.5515777729452,9.30837277555838,1
4754,"right",42.877904267516,39.1624153370503,37.5323235662654,4.07949597691186,1
4754,"left",38.7984082906041,36.7711986100767,37.7015318535268,-4.07949597691186,0
4755,"left",35.931617973838,36.1041100916918,36.1469317181036,-5.00617429381236,0
4755,"center",40.9377922676504,35.3479803272057,39.1712296952028,5.00617429381236,1
4756,"left",34.672018334968,37.4294148921035,39.12190319621,-4.00829405989498,0
4756,"right",38.680312394863,38.2897324603982,36.7012932919897,4.00829405989498,1
4757,"left",44.5598469895776,46.3053826696705,47.3211624461692,6.48025542497635,1
4757,"center",38.0795915646013,42.6654309825972,34.9257477824576,-6.48025542497635,0
4758,"left",36.6765245294664,47.9249994445127,46.9823325111065,0.692193817812949,1
4758,"center",35.9843307116535,43.2688023876399,31.0921137030236,-0.692193817812949,0
4759,"right",32.6940215821378,NA,NA,-4.24825869500637,0
4759,"center",36.9422802771442,24.3908022018149,24.5956757501699,4.24825869500637,1
4760,"center",32.0421412016731,43.4451862657443,33.0275773298927,-7.22407928318717,0
4760,"left",39.2662204848602,46.5586474409793,47.747605855111,7.22407928318717,1
4761,"center",32.1359881816898,37.0536547142547,36.2759352859575,-5.37791047361679,0
4761,"right",37.5138986553065,36.588585798163,35.1882270094939,5.37791047361679,1
4762,"center",42.0615541061852,35.8899349626154,35.5313373333775,-1.18474375340156,0
4762,"right",43.2462978595868,39.1634407371748,38.9021610433701,1.18474375340156,1
4763,"left",31.6208440961782,35.0968511297833,37.0939154364169,-11.3504310557619,0
4763,"center",42.9712751519401,35.3444237110671,39.8428707919084,11.3504310557619,1
4764,"right",38.2486415805761,39.715680348454,36.7964814556763,-0.373426544247195,0
4764,"center",38.6220681248233,37.1582124847919,35.580891702557,0.373426544247195,1
4765,"right",39.1923226404469,37.7952003956307,37.4563648679759,4.00317974039353,1
4765,"left",35.1891429000534,37.1568729449064,35.454873519484,-4.00317974039353,0
4766,"center",42.3119212605525,38.504531327635,35.0394809304271,12.08278254373,1
4766,"right",30.2291387168225,37.4774471996352,35.8675481157843,-12.08278254373,0
4767,"right",44.3678600143176,35.443600914441,39.1327020979952,9.91530672647059,1
4767,"center",34.452553287847,37.8427202219609,36.3132177409716,-9.91530672647059,0
4768,"center",40.3217559785116,32.9568325290456,42.1877650548704,-2.02038242365234,0
4768,"left",42.342138402164,46.6446598118637,47.1246177935973,2.02038242365234,1
4769,"left",33.3266928198282,35.2898606495,39.8206948395818,-6.11118996748701,0
4769,"right",39.4378827873152,38.401910001412,39.2494445818011,6.11118996748701,1
4770,"center",35.0352460867725,42.8494905340485,35.9268007166684,-2.2596975218039,0
4770,"left",37.2949436085764,48.8520235160831,47.1886352496222,2.2596975218039,1
4771,"left",32.3224610032048,36.2034585792571,36.2813080393244,-11.9683929753955,0
4771,"center",44.2908539786004,39.9380656203721,38.1676210917067,11.9683929753955,1
4772,"left",32.8019984567072,NA,NA,-4.01360160205513,0
4772,"center",36.8156000587624,27.9550803988241,25.6365617073607,4.01360160205513,1
4773,"left",42.5029732694384,48.6019444768317,45.244404518744,8.97743781446479,1
4773,"center",33.5255354549736,37.557160672266,34.1684260843322,-8.97743781446479,0
4774,"right",35.6721827946603,41.9473948385566,34.2099039540626,-5.38551496923901,0
4774,"left",41.0576977638993,46.0734052746557,46.5718515228946,5.38551496923901,1
4775,"left",38.891617404297,45.3136945678852,48.8498938630801,6.75006004516035,1
4775,"right",32.1415573591366,44.5607860544696,31.2462622108869,-6.75006004516035,0
4776,"left",44.4116916402709,45.5573903932236,46.8223241763189,6.65071839583106,1
4776,"center",37.7609732444398,40.0065848268569,40.0259428932332,-6.65071839583106,0
4777,"right",42.8131298942026,38.1653298845049,36.7849821713753,9.45165960816666,1
4777,"left",33.3614702860359,36.3174196181353,37.5490727799479,-9.45165960816666,0
4778,"right",34.6507479145657,43.7430984945968,37.9990982692689,-1.56892922124825,0
4778,"left",36.219677135814,48.7146664294414,47.2093403537292,1.56892922124825,1
4779,"center",32.8602816152852,37.7322794520296,35.1083491800819,-6.16792027722113,0
4779,"right",39.0282018925063,35.2512078220025,36.7590150726028,6.16792027722113,1
4780,"center",38.5819699068088,35.50592655316,38.8586952816695,-5.82041746471077,0
4780,"right",44.4023873715196,39.5106725813821,37.8892727207858,5.82041746471077,1
4781,"left",38.3956387185026,46.0828588355798,48.9786199608352,3.67744805873372,1
4781,"right",34.7181906597689,38.8102366607636,41.3441598163918,-3.67744805873372,0
4782,"center",44.4587074778974,39.0641671873163,37.7739960362669,13.2588640647009,1
4782,"left",31.1998434131965,37.5218141754158,36.1944971315097,-13.2588640647009,0
4783,"center",43.9960345078725,35.8409804303665,38.9683816616889,13.4799434279557,1
4783,"right",30.5160910799168,37.8598215559032,38.135793999536,-13.4799434279557,0
4784,"right",34.8946145083755,37.3059375258163,38.5315226251259,-7.97531860764138,0
4784,"center",42.8699331160169,37.116720979102,36.6278529295232,7.97531860764138,1
4785,"left",37.1164974477142,46.019340804778,48.1645889685024,0.365735774394125,1
4785,"right",36.7507616733201,43.6481956215575,32.892344775144,-0.365735774394125,0
4786,"left",39.0139832126442,35.1244952657726,38.7176714255475,-1.83256005984731,0
4786,"right",40.8465432724915,36.1475336749572,39.2777716380078,1.83256005984731,1
4787,"center",31.6246140387375,39.5114856411237,36.513769532321,-5.13993918546475,0
4787,"right",36.7645532242022,21.7571825056802,27.8618256864138,5.13993918546475,1
4788,"right",41.8558470206335,43.9339505815879,37.6008259649388,-1.98104316252284,0
4788,"left",43.8368901831564,49.7119435784407,47.5414871936664,1.98104316252284,1
4789,"center",37.808015862247,35.1218790130224,35.47086757957,6.52776875998825,1
4789,"right",31.2802471022587,38.1325831636786,39.8113295482472,-6.52776875998825,0
4790,"right",43.0506132706068,39.9668526474852,39.0467865066603,8.26490410719998,1
4790,"center",34.7857091634069,39.4158923265059,35.7035291555803,-8.26490410719998,0
4791,"center",38.566070292145,38.6805188551079,36.9024223135784,7.63642026577145,1
4791,"right",30.9296500263736,35.5366416729521,37.9881333198864,-7.63642026577145,0
4792,"right",32.9881298658438,42.1116623659618,38.1030342588201,-5.20174119737931,0
4792,"left",38.1898710632231,48.0843174690381,46.6221360047348,5.20174119737931,1
4793,"right",40.0279477215372,39.8348831955809,35.5180675419979,6.40722694457509,1
4793,"center",33.6207207769621,37.6631527661812,36.5300716366619,-6.40722694457509,0
4794,"left",43.0765595287085,45.8959982311353,45.8329352946021,4.011619820958,1
4794,"center",39.0649397077505,34.3102101054974,31.4290417255834,-4.011619820958,0
4795,"center",30.2396200317889,33.0775458388962,36.0771081689745,-13.6880466446746,0
4795,"left",43.9276666764636,49.655298141297,48.4379874146543,13.6880466446746,1
4796,"center",34.8444773058873,37.2096887335647,35.3176945610903,0.96095327171497,1
4796,"right",33.8835240341723,25.0351988279726,25.9569003735669,-0.96095327171497,0
4797,"right",44.1930290835444,38.9907057932578,37.4975510360673,5.95195009955205,1
4797,"center",38.2410789839923,38.3574301027693,37.1990143344738,-5.95195009955205,0
4798,"left",32.289381371811,37.1433292655274,36.0145074338652,-4.45630214875564,0
4798,"right",36.7456835205667,25.9102815482765,28.6614795937203,4.45630214875564,1
4799,"right",41.7714215652086,38.7491279456299,39.227852380136,0.773383718915284,1
4799,"left",40.9980378462933,36.6265921411105,37.3096618847921,-0.773383718915284,0
4800,"right",30.7789614668582,39.5759482635185,37.6190048432909,-10.7975552324206,0
4800,"center",41.5765166992787,36.1080354242586,35.5519882682711,10.7975552324206,1
4801,"right",36.8417292356025,38.4184431657195,33.5183040238917,-2.73840291774832,0
4801,"left",39.5801321533509,45.2985843888018,49.3853913305793,2.73840291774832,1
4802,"center",42.3790440126322,39.2652737651952,39.4210395484697,11.444621051196,1
4802,"right",30.9344229614362,35.5225627450272,37.0349375391379,-11.444621051196,0
4803,"center",43.765606242232,37.5915796170011,38.8665084470995,12.0147476065904,1
4803,"right",31.7508586356416,36.0083504708018,36.6176043078303,-12.0147476065904,0
4804,"right",36.4047187613323,36.8632070987951,38.8549702358432,4.10089835291728,1
4804,"center",32.303820408415,36.5371768921614,36.7185959289782,-4.10089835291728,0
4805,"center",36.0073929559439,38.9417467324529,36.2739125615917,2.53415173850954,1
4805,"left",33.4732412174344,23.8567401876207,24.397916024318,-2.53415173850954,0
4806,"center",41.3206527591683,37.687103652861,39.7608392068651,5.49734680331312,1
4806,"right",35.8233059558552,35.3181853890419,39.0601649240125,-5.49734680331312,0
4807,"left",43.17321423674,47.344847409986,49.5598091220018,4.26530068740249,1
4807,"right",38.9079135493375,34.9694880694151,44.279448071029,-4.26530068740249,0
4808,"right",34.5761164999567,39.4682941574138,39.1748537670355,0.490709068253636,1
4808,"left",34.0854074317031,21.7620657640509,22.5564823742025,-0.490709068253636,0
4809,"left",36.3562201824971,35.464422237128,38.7715601816308,-1.51813559001312,0
4809,"center",37.8743557725102,35.7668927416671,39.9302689032629,1.51813559001312,1
4810,"center",36.5654025832191,36.1967480345629,38.4064495470375,4.11869002156891,1
4810,"right",32.4467125616502,37.1539852907881,38.4983734518755,-4.11869002156891,0
4811,"right",31.0556825820822,NA,NA,-7.48318011756055,0
4811,"left",38.5388626996428,17.2237761823926,11.903630949324,7.48318011756055,1
4812,"right",43.2776274299249,38.2482596382033,37.858958162833,6.2030402070377,1
4812,"center",37.0745872228872,35.7386471598875,38.8690165057778,-6.2030402070377,0
4813,"right",43.1022943637799,35.0275926559698,36.079455439467,11.4395044336561,1
4813,"left",31.6627899301238,37.2565826051868,38.8194481329992,-11.4395044336561,0
4814,"center",40.4452413821127,37.506628271658,38.6844957771245,0.823870411841199,1
4814,"left",39.6213709702715,38.9152766787447,36.3550702447537,-0.823870411841199,0
4815,"right",36.43564584665,38.7812680192292,37.6197685359512,3.21958134532906,1
4815,"center",33.2160645013209,36.5661603363696,39.9538272351492,-3.21958134532906,0
4816,"left",32.5758429954294,NA,NA,-2.63774447375908,0
4816,"center",35.2135874691885,26.7093032132834,26.0201597947162,2.63774447375908,1
4817,"center",44.2406209988985,38.2114310923498,39.4762682553846,3.67608493776061,1
4817,"right",40.5645360611379,35.1131151488516,39.6775119286031,-3.67608493776061,0
4818,"right",43.9497683267109,38.8745586294681,37.0707753766328,0.639635670231655,1
4818,"left",43.3101326564793,38.9772784721572,38.1686528224964,-0.639635670231655,0
4819,"right",44.9538166844286,39.6894049202092,35.5224463425111,11.8042204726953,1
4819,"left",33.1495962117333,35.8198965410702,39.4912416406441,-11.8042204726953,0
4820,"left",38.8420066761319,36.9735813047737,35.0452905381098,-3.1782724277582,0
4820,"center",42.0202791038901,38.8524488382973,39.6727979078423,3.1782724277582,1
4821,"right",37.9345786361955,39.6124482213054,38.26572523918,6.0862526181154,1
4821,"center",31.8483260180801,38.6625924136024,36.7540344095323,-6.0862526181154,0
4822,"center",36.8018675723579,40.3272467269562,32.88477855362,-0.553906731074676,0
4822,"left",37.3557743034326,48.5035710316151,48.7432021566201,0.553906731074676,1
4823,"center",39.436925619375,37.1542095614132,39.1571637883317,2.84233130165376,1
4823,"left",36.5945943177212,36.6496806312352,36.1834926565643,-2.84233130165376,0
4824,"right",36.6735416022129,40.4351646401919,40.9702643249184,-8.12170697841793,0
4824,"left",44.7952485806309,49.5756841672119,47.9212175041903,8.12170697841793,1
4825,"center",32.2307578485925,33.4133042218164,44.733455767855,-11.122410352109,0
4825,"left",43.3531682007015,46.3085249753203,45.9979633963667,11.122410352109,1
4826,"right",44.906938666245,37.0610671804752,35.7216492982116,11.9853952154517,1
4826,"center",32.9215434507933,38.0851568630897,37.8038219921291,-11.9853952154517,0
4827,"center",32.9721045715269,NA,NA,-1.51238568709232,0
4827,"left",34.4844902586192,15.5504696108401,11.3834566858131,1.51238568709232,1
4828,"center",32.8668348037172,32.4266182230785,31.4428880070336,-2.45823234552518,0
4828,"left",35.3250671492424,49.7815132921096,48.3372848655563,2.45823234552518,1
4829,"center",33.9319081348367,39.9054067768157,36.3331555612385,-5.54068051627837,0
4829,"left",39.4725886511151,45.699887186056,48.5056340263691,5.54068051627837,1
4830,"center",42.1170129580423,38.5886753036175,37.2762423811946,0.451382825849578,1
4830,"right",41.6656301321927,37.7663983299863,35.1934634125791,-0.451382825849578,0
4831,"right",36.6718430793844,37.4295795988292,35.891694376478,-2.12632027105428,0
4831,"center",38.7981633504387,38.1804249319248,38.1735551496968,2.12632027105428,1
4832,"center",40.1752165972721,35.4894313996192,38.1653848732822,6.90673229866661,1
4832,"left",33.2684842986055,39.4489633804187,37.8546689113136,-6.90673229866661,0
4833,"center",34.5382401463576,38.5231510517187,37.1990073374473,-8.94332373747602,0
4833,"left",43.4815638838336,49.1653246968053,47.1906331658829,8.94332373747602,1
4834,"left",36.7745852982625,49.1810002201237,49.8867784196045,4.38052268349566,1
4834,"right",32.3940626147669,35.9796688482165,40.439058423508,-4.38052268349566,0
4835,"right",43.334235472139,39.437531773001,38.2730706664734,10.0147636025213,1
4835,"left",33.3194718696177,35.2800820360426,36.2073859828524,-10.0147636025213,0
4836,"left",44.542899368098,47.5669498194475,47.5805693061557,14.0508052404039,1
4836,"center",30.4920941276941,31.875287505798,39.6250827433541,-14.0508052404039,0
4837,"left",34.2902819334995,36.1898403672967,35.0120159273501,-9.53817720408551,0
4837,"right",43.828459137585,38.7923567241523,38.0235538096167,9.53817720408551,1
4838,"right",34.9059144663624,39.2335526912939,37.9916051134933,-1.1440933321137,0
4838,"center",36.0500077984761,36.4290328125935,37.8135231684428,1.1440933321137,1
4839,"right",36.0989859863184,38.0707145284396,36.4767555345315,2.57423075381666,1
4839,"left",33.5247552325018,36.478499652585,39.1791608987842,-2.57423075381666,0
4840,"right",36.1651455040555,37.7341053611599,36.9275130855385,-2.33545657480136,0
4840,"center",38.5006020788569,35.9810675238259,36.9011162710376,2.33545657480136,1
4841,"right",36.7262219893746,37.5792819913477,39.6464434918016,3.73199888272211,1
4841,"center",32.9942231066525,24.1167581093032,21.6568329639267,-3.73199888272211,0
4842,"center",39.7302717994899,40.8521260013804,38.129405583255,-2.39375461125746,0
4842,"left",42.1240264107473,46.8475893954746,46.2566047441214,2.39375461125746,1
4843,"center",33.5355412994977,NA,NA,-1.47094121668488,0
4843,"right",35.0064825161826,24.6698785678018,25.494013086427,1.47094121668488,1
4844,"left",33.3917452138849,36.6678196610883,36.5871405880898,-0.706554031930864,0
4844,"right",34.0982992458157,26.5107532474212,27.1692575782072,0.706554031930864,1
4845,"right",44.4087194139138,39.1058244125452,37.4008919403423,5.59583010734059,1
4845,"left",38.8128893065732,37.2636115527712,35.5335902853403,-5.59583010734059,0
4846,"center",38.8555660878774,38.1155624787789,36.0225881705992,-1.56830364139751,0
4846,"right",40.4238697292749,37.7601990767289,38.9800189109519,1.56830364139751,1
4847,"left",43.6798904731404,46.0705191490706,47.6608288497664,13.3367076725699,1
4847,"right",30.3431828005705,37.2052175337449,41.6598991942592,-13.3367076725699,0
4848,"left",34.4985666149296,36.6888925107196,37.391130507458,-2.68753487616777,0
4848,"right",37.1861014910974,35.6735853268765,39.2964191443752,2.68753487616777,1
4849,"right",37.5355554569978,35.5351298686583,38.3663485676516,-2.2353893565014,0
4849,"center",39.7709448134992,38.0768064025324,37.074938127771,2.2353893565014,1
4850,"left",44.1612849442754,45.7070510019548,48.2996699109208,13.8211547245737,1
4850,"right",30.3401302197017,39.0405426779762,34.241368540097,-13.8211547245737,0
4851,"center",37.1071981557179,44.6024166475981,38.3460902236402,-5.59783650445752,0
4851,"left",42.7050346601754,46.3884932349902,46.9807410892099,5.59783650445752,1
4852,"center",31.3094833027571,37.1519167777151,37.4244890254922,-7.22998379846103,0
4852,"left",38.5394671012182,14.2018123869784,13.1003641549032,7.22998379846103,1
4853,"center",38.7720397033263,35.2843942272011,35.004612612538,-5.01937544206157,0
4853,"right",43.7914151453879,39.5374663092662,39.871423963923,5.01937544206157,1
4854,"left",35.3056316042785,36.7657988134306,38.251361438306,-2.95924136415124,0
4854,"center",38.2648729684297,35.3045452653896,38.4076252591331,2.95924136415124,1
4855,"center",38.0536609492265,39.6279306407087,37.3394182824995,6.56517763389274,1
4855,"right",31.4884833153337,35.7148761418648,35.7662318635266,-6.56517763389274,0
4856,"right",40.9583035006654,35.6094673031475,36.7911917006131,8.94100161152892,1
4856,"center",32.0173018891364,35.0045464804862,35.1246355264448,-8.94100161152892,0
4857,"right",32.8119297302328,36.0529304516967,38.6776222591288,-3.60607433249243,0
4857,"center",36.4180040627252,27.2852759424131,23.5500616079662,3.60607433249243,1
4858,"center",40.1750431163236,38.9420499221887,36.1030864459462,8.23284920188598,1
4858,"left",31.9421939144377,36.0382795648184,37.4133689445443,-8.23284920188598,0
4859,"right",33.4817500726786,NA,NA,-3.01454529282637,0
4859,"center",36.4962953655049,25.4697175964247,24.7447312809527,3.01454529282637,1
4860,"right",34.6263923530933,39.495864235796,35.9639065468218,-7.18245614902116,0
4860,"center",41.8088485021144,35.4026528715622,39.158091499703,7.18245614902116,1
4861,"left",32.3704462114256,35.0312329514418,39.4855032849591,-5.06114511634223,0
4861,"right",37.4315913277678,35.5734636669513,35.4484839097131,5.06114511634223,1
4862,"right",39.9212976777926,37.1637349016964,39.4141377019696,0.832202397286892,1
4862,"left",39.0890952805057,35.2513977652416,38.7783989333548,-0.832202397286892,0
4863,"left",42.8838342963718,47.0655759051442,46.3450283464044,1.50198029237799,1
4863,"right",41.3818540039938,40.8398590395227,34.4637959948741,-1.50198029237799,0
4864,"right",35.7203666260466,36.7916024650913,39.0842416347004,1.67697935481556,1
4864,"center",34.043387271231,23.8515885837842,21.942570884712,-1.67697935481556,0
4865,"right",41.2993509939406,43.2808318920434,35.5169713944197,-0.81107143429108,0
