"id","nearc2","nearc4","educ","age","fatheduc","motheduc","weight","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","black","smsa","south","smsa66","wage","enroll","KWW","IQ","married","libcrd14","exper","lwage","expersq","u_lwage","lwage_hat","u_educ"
3580,1,1,12,32,NA,12,418230,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,695,0,34,98,1,0,14,6.54391193389893,196,0.00986701250076294,6.53404474258423,0.0490733981132507
3581,1,1,16,26,12,16,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,491,0,29,105,1,1,4,6.19644403457642,16,-0.197784066200256,6.39422798156738,0.0750031098723412
3582,1,1,16,24,12,16,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,565,0,32,NA,6,1,2,6.33682584762573,4,0.0239387042820454,6.31288719177246,-0.740045368671417
3586,1,1,10,30,11,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,340,0,24,NA,6,0,14,5.82894611358643,196,-0.705098807811737,6.53404474258423,-1.9509265422821
3587,1,1,13,27,NA,12,390229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,298,0,25,87,4,1,8,5.69709300994873,64,-0.806439399719238,6.50353240966797,-1.31513440608978
3588,1,1,13,25,NA,12,379350,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,308,0,20,71,5,0,6,5.73010015487671,36,-0.727676391601562,6.45777654647827,-2.11669325828552
3589,1,1,13,24,12,12,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1097,0,25,117,1,1,5,7.00033378601074,25,0.572107374668121,6.42822647094727,-2.52000188827515
3590,1,1,11,24,17,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,413,0,24,94,1,1,7,6.02344799041748,49,-0.459430545568466,6.48287868499756,-3.7150707244873
3593,1,1,12,33,NA,NA,376407,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,606,0,36,NA,1,0,15,6.40687990188599,225,-0.116681970655918,6.52356195449829,0.437206327915192
3595,1,1,12,25,8,11,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,500,0,27,88,6,0,7,6.21460819244385,49,-0.268270343542099,6.48287868499756,-2.7150707244873
3596,1,1,15,25,12,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,589,0,30,85,6,1,4,6.37842607498169,16,-0.0158020295202732,6.39422798156738,-0.924996912479401
3597,1,1,13,28,12,12,389410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,625,0,36,102,1,1,9,6.43775177001953,81,-0.0819864049553871,6.51973819732666,-0.916884243488312
3599,1,1,10,25,7,9,92535,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,390,0,21,NA,1,1,9,5.96614694595337,81,-0.553591251373291,6.51973819732666,-3.91688418388367
3603,1,1,14,31,8,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,443,1,43,NA,1,1,11,6.09357023239136,121,-0.445235043764114,6.53880548477173,0.874557435512543
3605,1,1,13,26,8,NA,389410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,707,1,39,NA,1,0,7,6.56103086471558,49,0.0781523212790489,6.48287868499756,-1.7150707244873
3607,1,1,16,27,12,13,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,778,0,33,116,1,1,5,6.65672588348389,25,0.228499501943588,6.42822647094727,0.479998052120209
3609,1,1,12,28,NA,NA,97090,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,510,0,26,NA,6,0,10,6.23441076278687,100,-0.0293933432549238,6.26380395889282,-0.600834429264069
3614,1,1,17,25,10,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,442,0,37,NA,1,1,2,6.09131002426147,4,-0.221577122807503,6.31288719177246,0.259954631328583
3615,1,1,13,26,NA,8,389410,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,400,0,35,82,1,1,7,5.99146509170532,49,-0.491413444280624,6.48287868499756,-1.7150707244873
3620,1,1,18,28,NA,12,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1275,0,39,114,1,1,4,7.15070199966431,16,0.756473898887634,6.39422798156738,2.07500314712524
3621,1,1,12,26,NA,12,97090,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,405,0,18,NA,1,1,8,6.00388717651367,64,-0.231953561306,6.23584079742432,-1.39564847946167
3623,1,1,12,28,12,11,97090,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,673,0,21,65,5,1,10,6.5117449760437,100,0.247940868139267,6.26380395889282,-0.600834429264069
3624,1,1,10,27,12,11,97090,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,280,0,22,84,6,1,11,5.63478899002075,121,-0.6363245844841,6.27111339569092,-2.20595669746399
3625,1,1,10,24,12,10,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,350,0,18,NA,6,0,8,5.85793304443359,64,-0.377907693386078,6.23584079742432,-3.39564847946167
3627,1,1,18,30,12,12,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2003,0,48,105,1,1,6,7.60240077972412,36,1.14462423324585,6.45777654647827,2.88330674171448
3628,1,1,16,26,12,NA,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,769,0,40,101,6,1,4,6.64509105682373,16,0.250862956047058,6.39422798156738,0.0750031098723412
3632,1,1,16,29,NA,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,866,1,44,108,4,1,7,6.76388502120972,49,0.28100648522377,6.48287868499756,1.2849292755127
3633,1,1,15,32,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,880,1,36,93,1,1,11,6.7799220085144,121,0.241116732358932,6.53880548477173,1.8745573759079
3634,1,1,12,26,12,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,550,0,34,96,6,1,8,6.30991792678833,64,-0.1936144977808,6.50353240966797,-2.31513428688049
3636,1,1,14,28,7,7,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,610,0,20,92,1,0,8,6.41345882415771,64,-0.0900736004114151,6.50353240966797,-0.31513437628746
3637,1,1,13,25,12,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,577,0,23,107,1,0,6,6.35784196853638,36,-0.0999345630407333,6.45777654647827,-2.11669325828552
3638,1,1,12,25,NA,9,94710,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,148,0,27,NA,6,1,7,4.99721193313599,49,-1.21797490119934,6.21518707275391,-1.79558479785919
3646,1,1,16,29,8,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,824,0,39,106,6,1,7,6.71416997909546,49,0.231291428208351,6.48287868499756,1.2849292755127
3647,1,1,14,26,NA,0,114743,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,700,0,33,NA,1,1,6,6.55108022689819,36,0.0933036953210831,6.45777654647827,-1.11669325828552
3649,1,1,18,27,5,3,114743,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,750,0,24,NA,6,0,3,6.62007284164429,9,0.264291137456894,6.35578155517578,1.66832196712494
3650,1,1,17,34,NA,NA,418230,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,700,1,53,98,1,1,11,6.55108022689819,121,0.180971771478653,6.37010860443115,4.30715703964233
3651,1,1,18,32,14,14,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,692,0,32,NA,1,1,8,6.53958606719971,64,0.0360536389052868,6.50353240966797,3.68486571311951
3656,1,1,11,27,NA,NA,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,308,0,38,73,2,0,10,5.73010015487671,100,-0.533703923225403,6.26380395889282,-1.60083448886871
3658,1,1,17,31,16,16,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,865,0,49,119,6,1,8,6.76273012161255,64,0.427894502878189,6.33483552932739,3.11746501922607
3665,1,1,14,24,2,NA,94710,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,693,0,33,NA,1,1,4,6.54102993011475,16,0.414493501186371,6.12653636932373,-1.00551104545593
3666,1,1,11,24,NA,9,94710,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,800,0,24,NA,NA,1,7,6.68461179733276,49,0.469424933195114,6.21518707275391,-2.79558491706848
3667,1,1,14,32,12,8,139101,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,673,0,42,82,1,1,12,6.5117449760437,144,0.237770035862923,6.27397489547729,2.18723487854004
3669,1,1,14,25,12,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,515,0,34,NA,1,1,5,6.2441668510437,25,-0.0317874848842621,6.275954246521,-1.46220469474792
3670,1,1,16,31,16,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,712,0,37,NA,1,1,9,6.56807804107666,81,0.0483398661017418,6.51973819732666,2.08311581611633
3671,1,1,13,25,NA,12,378554,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,845,1,31,115,1,1,6,6.73933601379395,36,0.281559467315674,6.45777654647827,-2.11669325828552
3672,1,1,14,25,12,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,885,1,28,77,6,1,5,6.78558778762817,25,0.357361406087875,6.42822647094727,-1.52000200748444
3673,1,1,14,27,9,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,693,0,34,101,1,1,7,6.54102993011475,49,0.0581513829529285,6.48287868499756,-0.715070724487305
3674,1,1,12,34,12,12,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,851,0,40,97,1,1,16,6.74641180038452,256,0.23778110742569,6.50863075256348,0.823653042316437
3675,1,1,12,29,10,10,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,738,0,34,110,1,0,11,6.60394382476807,121,0.0651385486125946,6.53880548477173,-1.1254426240921
3676,1,1,14,25,10,10,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,481,1,28,86,6,0,5,6.17586708068848,25,-0.252359300851822,6.42822647094727,-1.52000200748444
3678,1,1,16,30,16,16,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,795,0,43,126,1,1,8,6.67834186553955,64,0.174809440970421,6.50353240966797,1.68486559391022
3679,1,1,13,32,8,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,579,0,36,NA,4,0,13,6.3613018989563,169,-0.0100811272859573,6.37138319015503,1.09185361862183
3682,1,1,12,34,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,869,0,32,96,4,0,16,6.76734304428101,256,0.258712351322174,6.50863075256348,0.823653042316437
3684,1,1,16,27,12,13,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,577,0,40,117,6,1,5,6.35784196853638,25,-0.0703844130039215,6.42822647094727,0.479998052120209
3685,1,1,17,33,14,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1385,0,44,111,1,1,10,7.23345518112183,100,0.701959371566772,6.53149557113647,3.47967958450317
3686,1,1,14,31,NA,NA,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1603,0,39,NA,1,1,11,7.37963199615479,121,0.840826749801636,6.53880548477173,0.874557435512543
3690,1,1,12,30,8,8,147046,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,675,0,23,67,1,1,12,6.51471281051636,144,0.240737870335579,6.27397489547729,0.187234804034233
3694,1,1,18,32,13,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,462,0,43,NA,6,1,8,6.13556480407715,64,-0.367967635393143,6.50353240966797,3.68486571311951
3697,1,1,12,29,NA,12,565236,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,663,0,24,NA,1,1,11,6.49677515029907,121,-0.0420301221311092,6.53880548477173,-1.1254426240921
3702,1,1,12,24,NA,12,92535,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,845,0,36,NA,6,1,6,6.73933601379395,36,0.281559467315674,6.45777654647827,-3.11669325828552
3707,1,1,12,33,12,12,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,657,0,31,102,1,1,15,6.48768377304077,225,0.132818713784218,6.35486507415771,0.869805693626404
3708,1,1,15,27,13,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,0,42,95,4,1,6,7.09007692337036,36,0.63230037689209,6.45777654647827,-0.1166932284832
3709,1,1,13,33,0,5,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,770,0,35,NA,1,0,14,6.64638996124268,196,0.112345039844513,6.53404474258423,1.0490734577179
3711,1,1,12,27,NA,5,97090,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,250,0,29,NA,1,1,9,5.52146100997925,81,-0.73058545589447,6.25204658508301,-0.997398376464844
3713,1,1,12,24,0,4,421500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,343,0,27,NA,6,0,6,5.83772993087769,36,-0.620046615600586,6.45777654647827,-3.11669325828552
3715,1,1,12,34,2,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2115,0,22,64,4,1,16,7.65680980682373,256,1.14817917346954,6.50863075256348,0.823653042316437
3716,1,1,18,27,NA,2,389410,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1029,0,35,NA,1,1,3,6.9363431930542,9,0.580561518669128,6.35578155517578,1.66832196712494
3717,1,1,12,25,NA,2,378554,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,713,0,22,NA,4,1,7,6.56948089599609,49,0.0866023525595665,6.48287868499756,-2.7150707244873
3719,1,1,10,28,8,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,595,0,39,118,1,1,12,6.38856077194214,144,-0.153105854988098,6.54166650772095,-2.73225116729736
3722,1,1,15,32,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,833,0,41,104,1,1,11,6.72503423690796,121,0.338501006364822,6.38653326034546,1.93235468864441
3723,1,1,15,28,NA,NA,441320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,400,0,20,107,6,0,7,5.99146509170532,49,-0.491413444280624,6.48287868499756,0.284929305315018
3726,1,1,14,31,NA,7,147046,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,721,0,36,118,1,1,11,6.58063888549805,121,0.309525310993195,6.27111339569092,1.79404330253601
3727,1,1,12,31,12,12,147046,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,167,0,32,71,1,1,13,5.11799383163452,169,-1.15439426898956,6.27238798141479,0.578740119934082
3728,1,1,14,27,8,12,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,467,1,39,114,1,1,7,6.14632892608643,49,-0.336549609899521,6.48287868499756,-0.715070724487305
3729,1,1,18,27,13,13,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,643,0,41,118,4,1,3,6.46614503860474,9,0.110363349318504,6.35578155517578,1.66832196712494
3730,1,1,13,34,10,12,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,600,0,37,75,1,1,15,6.39693021774292,225,-0.126631647348404,6.52356195449829,1.43720626831055
3731,1,1,12,24,13,10,379350,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,400,0,38,149,5,1,6,5.99146509170532,36,-0.466311454772949,6.45777654647827,-3.11669325828552
3732,1,1,13,24,12,12,420616,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1000,0,33,108,5,1,5,6.90775489807129,25,0.479528516530991,6.42822647094727,-2.52000188827515
3733,1,1,14,28,8,12,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,666,0,26,108,1,1,8,6.50128984451294,64,-0.00224258378148079,6.50353240966797,-0.31513437628746
3739,0,1,16,24,8,11,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,553,0,32,NA,1,1,2,6.31535816192627,4,0.00247101858258247,6.31288719177246,-0.740045368671417
3744,0,1,14,28,10,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,785,0,45,112,4,0,8,6.66568422317505,64,0.162151798605919,6.50353240966797,-0.31513437628746
3746,1,1,15,28,13,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,667,1,39,108,1,0,7,6.50278997421265,49,0.0199114270508289,6.48287868499756,0.284929305315018
3747,1,1,10,25,8,8,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,300,0,36,93,6,1,9,5.70378303527832,81,-0.81595516204834,6.51973819732666,-3.91688418388367
3750,1,1,16,30,14,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,697,0,38,119,1,0,8,6.5467848777771,64,0.0432524494826794,6.50353240966797,1.68486559391022
3752,1,1,14,33,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,438,0,35,94,1,1,13,6.08221912384033,169,-0.289163917303085,6.37138319015503,2.09185361862183
3754,1,1,13,25,9,11,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,685,0,23,68,1,0,6,6.5294189453125,36,0.0716424137353897,6.45777654647827,-2.11669325828552
3756,1,1,14,26,7,6,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,414,0,27,103,1,1,6,6.02586603164673,36,-0.431910514831543,6.45777654647827,-1.11669325828552
3757,1,1,12,25,11,14,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,751,0,33,104,1,1,7,6.62140607833862,49,0.138527527451515,6.48287868499756,-2.7150707244873
3758,1,1,13,26,16,16,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,231,0,36,119,6,1,7,5.44241809844971,49,-1.04046046733856,6.48287868499756,-1.7150707244873
3762,1,1,16,29,17,14,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,505,0,36,90,1,1,7,6.22455787658691,49,-0.258320659399033,6.48287868499756,1.2849292755127
3763,1,1,16,30,15,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,600,0,44,129,1,1,8,6.39693021774292,64,0.0620946027338505,6.33483552932739,2.11746501922607
3764,1,1,18,33,18,15,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1309,0,48,NA,1,1,9,7.1770191192627,81,0.657280921936035,6.51973819732666,4.08311557769775
3765,1,1,18,32,NA,18,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1058,0,49,125,1,1,8,6.96413612365723,64,0.460603684186935,6.50353240966797,3.68486571311951
3766,1,1,15,32,13,11,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,627,1,37,100,1,1,11,6.44094705581665,121,-0.0978582203388214,6.53880548477173,1.8745573759079
3767,0,1,16,33,3,8,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1050,0,40,112,1,1,11,6.95654487609863,121,0.417739599943161,6.53880548477173,2.87455749511719
3770,0,1,18,32,12,16,92010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,983,0,50,128,1,1,8,6.89060878753662,64,0.555773198604584,6.33483552932739,4.11746501922607
3773,0,1,18,34,16,13,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1282,0,47,84,1,1,10,7.15617704391479,100,0.624681234359741,6.53149557113647,4.47967958450317
3774,0,1,12,26,12,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,818,0,40,84,1,0,8,6.70686197280884,64,0.203329548239708,6.50353240966797,-2.31513428688049
3775,0,1,17,24,16,16,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,500,1,31,120,6,1,1,6.21460819244385,1,-0.0509362705051899,6.26554441452026,-0.150098890066147
3777,0,1,12,32,12,8,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,720,0,38,97,4,1,14,6.57925081253052,196,0.0452058911323547,6.53404474258423,0.0490733981132507
3778,0,1,12,29,7,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,538,0,34,102,4,1,11,6.28785800933838,121,-0.250947266817093,6.53880548477173,-1.1254426240921
3779,0,1,17,34,8,12,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,938,0,49,NA,1,1,11,6.84375,121,0.47364154458046,6.37010860443115,4.30715703964233
3782,0,1,11,25,8,9,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,300,0,26,91,1,0,8,5.70378303527832,64,-0.799749374389648,6.50353240966797,-3.31513428688049
3783,0,1,11,32,2,1,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,781,1,31,NA,1,0,15,6.6605749130249,225,0.30570986866951,6.35486507415771,-0.130194276571274
3784,0,1,8,34,3,2,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,650,0,33,NA,4,0,20,6.47697305679321,400,0.241245239973068,6.23572778701782,-1.21482264995575
3785,0,1,18,29,12,12,509782,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,996,0,41,131,1,1,5,6.90374708175659,25,0.511900126934052,6.39184713363647,2.61572289466858
3786,0,1,17,28,12,12,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,582,0,37,107,1,1,5,6.3664698600769,25,-0.0617565251886845,6.42822647094727,1.47999799251556
3787,0,1,16,26,12,12,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,231,0,23,126,1,1,4,5.44241809844971,16,-0.951810002326965,6.39422798156738,0.0750031098723412
3788,0,1,16,25,12,12,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,539,0,32,107,1,1,3,6.28971576690674,9,0.102630890905857,6.18708467483521,0.100921370089054
3792,0,1,15,34,8,8,139101,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,628,0,49,92,1,1,13,6.44254016876221,169,0.170152008533478,6.27238798141479,3.57874011993408
3793,0,1,12,28,NA,NA,97090,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,674,0,30,NA,1,1,10,6.51322984695435,100,0.249425739049911,6.26380395889282,-0.600834429264069
3794,0,1,16,27,12,12,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,231,0,32,92,1,1,5,5.44241809844971,25,-0.985808312892914,6.42822647094727,0.479998052120209
3795,0,1,18,29,12,12,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,716,0,40,119,1,1,5,6.57367992401123,25,0.145453542470932,6.42822647094727,2.47999811172485
3798,1,1,13,24,12,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,286,0,32,NA,6,1,5,5.65599203109741,25,-0.772234380245209,6.42822647094727,-2.52000188827515
3799,1,1,15,26,12,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,500,0,41,76,1,1,5,6.21460819244385,25,-0.213618189096451,6.42822647094727,-0.520001947879791
3800,1,1,16,27,NA,NA,432678,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,312,0,40,NA,6,1,5,5.74300289154053,25,-0.685223519802094,6.42822647094727,0.479998052120209
3804,1,1,11,25,10,10,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,200,0,24,107,6,1,8,5.29831695556641,64,-1.20521545410156,6.50353240966797,-3.31513428688049
3809,1,1,16,33,12,9,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1106,0,NA,111,1,1,11,7.00850486755371,121,0.469699591398239,6.53880548477173,2.87455749511719
3810,1,1,12,29,11,11,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,583,1,25,92,1,1,11,6.36818695068359,121,-0.170618325471878,6.53880548477173,-1.1254426240921
3812,1,1,16,30,8,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,404,0,46,115,6,1,8,6.00141477584839,64,-0.50211763381958,6.50353240966797,1.68486559391022
3813,1,1,13,25,12,NA,378554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,618,1,37,114,1,0,6,6.42648792266846,36,-0.0312886089086533,6.45777654647827,-2.11669325828552
3815,1,1,16,27,10,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,277,0,41,123,1,1,5,5.62401819229126,25,-0.804208219051361,6.42822647094727,0.479998052120209
3816,1,1,17,25,12,11,378554,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,962,0,32,107,1,1,2,6.86901378631592,4,0.708398699760437,6.16061496734619,0.317751884460449
3817,1,1,15,30,12,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,692,1,47,107,1,1,9,6.53958606719971,81,0.0198478903621435,6.51973819732666,1.08311581611633
3818,1,1,12,28,8,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,563,0,43,105,1,1,10,6.33328008651733,100,-0.198215708136559,6.53149557113647,-1.52032029628754
3821,1,1,8,33,3,5,418230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1336,0,40,NA,1,0,19,7.19743490219116,361,0.914406597614288,6.28302812576294,-2.30674457550049
3822,1,1,14,31,12,12,508712,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,673,0,44,111,1,0,11,6.5117449760437,121,0.127059727907181,6.38468503952026,0.594936788082123
3823,1,1,16,32,NA,11,376407,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,856,0,41,107,1,1,10,6.75227022171021,100,0.543591260910034,6.20867872238159,2.6326584815979
3824,1,1,16,32,8,4,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,260,1,40,117,6,1,10,5.56068181991577,100,-0.816693961620331,6.37737560272217,2.20005893707275
3825,1,1,15,28,8,4,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,575,0,42,116,1,1,7,6.3543701171875,49,0.0256116017699242,6.32875871658325,0.00530865369364619
3828,1,1,13,24,2,8,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,626,0,40,108,1,0,5,6.43935108184814,25,0.165244728326797,6.27410650253296,-2.79962253570557
3830,1,1,12,32,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1443,0,47,115,1,0,14,7.27447891235352,196,0.740433990955353,6.53404474258423,0.0490733981132507
3831,1,1,14,28,6,11,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,336,0,31,101,1,1,8,5.81711101531982,64,-0.517724573612213,6.33483552932739,0.117465034127235
3832,1,1,12,27,6,11,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,577,0,30,98,1,1,9,6.35784196853638,81,-0.161896213889122,6.51973819732666,-1.91688418388367
3836,1,1,13,24,8,12,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,480,0,30,NA,1,1,5,6.17378616333008,25,-0.25444021821022,6.42822647094727,-2.52000188827515
